año,financiación,programa,Servicio,SUELDOS DOCENTES,SUELDOS NO DOCENTES,OTROS,TOTAL SUELDOS,GASTOS,SUMINISTROS,INVERSIONES,TOTAL
2014,1.1 Rentas Generales,348,Obras Fac. y Esc.,1555121,12598359,0,14153480,0,0,26086646,40240126
2014,1.1 Rentas Generales,348,Partidas Centrales,2280208,1625582,0,3905791,484229,0,349957,4739976
2014,1.1 Rentas Generales,348,Coop. Nal. e Internacional,18652855,0,0,18652855,2057565,0,179298,20889718
2014,1.1 Rentas Generales,348,Bibliografía,0,511033,0,511033,41714,0,4326376,4879124
2014,1.1 Rentas Generales,348,CRICRI,0,50712,0,50712,406336,0,293664,1207120
2014,1.1 Rentas Generales,348,Espacio Interdisciplinario,17144903,5054808,0,22199711,0,0,2500000,24699711
2014,1.1 Rentas Generales,348,Unidad de Comunicación,768287,3053383,0,3821670,650138,0,3189862,7661670
2014,1.1 Rentas Generales,348,Reserva Sal. Vacacional,0,0,177745372,177745372,0,0,0,177745372
2014,1.1 Rentas Generales,348,Fondo para Imprevistos,0,0,3950277,3950277,0,0,0,3950277
2014,1.1 Rentas Generales,348,Reserva Proy. y Progr.,0,0,100325,100325,0,0,0,100325
2014,1.1 Rentas Generales,348,Diferencia de Actualizador,0,0,9178660,9178660,35912,0,0,9214572
2014,1.1 Rentas Generales,348,Incr. Sueldos UdelaR,0,0,195214149,195214149,0,0,0,195214149
2014,1.1 Rentas Generales,349,Agronomía,0,0,3519199,3519199,0,0,0,3519199
2014,1.1 Rentas Generales,349,Arquitectura,0,0,1147238,1147238,0,0,0,1147238
2014,1.1 Rentas Generales,349,Cs. Económicas,0,0,1434991,1434991,0,0,0,1434991
2014,1.1 Rentas Generales,349,Derecho,0,0,1948493,1948493,0,0,0,1948493
2014,1.1 Rentas Generales,349,Ingeniería,0,0,1807962,1807962,0,0,0,1807962
2014,1.1 Rentas Generales,349,Medicina,0,0,2675982,2675982,0,0,0,2675982
2014,1.1 Rentas Generales,349,Inst. Higiene,0,0,71979,71979,0,0,0,71979
2014,1.1 Rentas Generales,349,Odontología,0,0,1487571,1487571,0,0,0,1487571
2014,1.1 Rentas Generales,349,Química,0,0,850037,850037,0,0,0,850037
2014,1.1 Rentas Generales,349,Veterinaria,0,0,20750,20750,0,0,0,20750
2014,1.1 Rentas Generales,349,Humanidades,0,0,964513,964513,0,0,0,964513
2014,1.1 Rentas Generales,349,Regional Norte,0,0,790296,790296,0,0,0,790296
2014,1.1 Rentas Generales,349,Hosp. de Clínicas,0,0,19038058,19038058,0,0,0,19038058
2014,1.1 Rentas Generales,349,IENBA,0,0,480519,480519,0,0,0,480519
2014,1.1 Rentas Generales,349,EUM,0,0,19808,19808,0,0,0,19808
2014,1.1 Rentas Generales,349,Psicología,0,0,1116891,1116891,0,0,0,1116891
2014,1.1 Rentas Generales,349,Enfermería,0,0,832084,832084,0,0,0,832084
2014,1.1 Rentas Generales,349,Cs. Sociales,0,0,1054926,1054926,0,0,0,1054926
2014,1.1 Rentas Generales,349,Ciencias,0,0,1388079,1388079,0,0,0,1388079
2014,1.1 Rentas Generales,349,Información y Comunicación,0,0,0,0,0,0,0,0
2014,1.1 Rentas Generales,349,Ofic. Centrales,0,0,8611646,8611646,0,0,0,8611646
2014,1.1 Rentas Generales,349,Bienestar Estudiantes,0,18617882,0,18617882,17052414,2813228,2040485,40524009
2014,1.1 Rentas Generales,349,Bienestar Funcionarios,3522731,57610911,0,61133642,1753940,0,2896117,65783699
2014,1.1 Rentas Generales,349,Bienestar Estud. y Func.,2504899,4640009,0,7144908,3309350,0,0,10454258
2014,1.1 Rentas Generales,349,Participación y Cogobierno,5663326,444394,0,6107720,0,0,0,6107720
2014,1.1 Rentas Generales,349,Gestión PCETMALUR,500,0,0,500,1712500,0,9000000,11212500
2014,1.1 Rentas Generales,349,Cuota Mutual,0,0,16046392,16046392,0,0,0,16046392
2014,1.1 Rentas Generales,349,Cuota de Alimentación,0,0,41399621,41399621,0,0,0,41399621
2014,1.1 Rentas Generales,350,Hosp. de Clínicas,0,937585387,22206998,959792385,161604025,45797180,40911825,1208105415
2014,1.1 Rentas Generales,351,CCI,430191329,70880006,0,501071335,14986678,0,21709945,537767958
2014,1.1 Rentas Generales,351,Carrera Doc. - LLOA,5000000,0,0,5000000,0,0,0,5000000
2014,1.1 Rentas Generales,352,Obras Fac. y Esc. (POE),0,21037354,0,21037354,0,0,1273391,22310745
2014,1.1 Rentas Generales,352,POMLP,0,0,0,0,0,0,271430000,271430000
2014,1.2 Adicional Fondo Solidaridad,342,Agronomía,,,,,1509906,,0,1509906
2014,1.2 Adicional Fondo Solidaridad,342,Arquitectura,,,,,1454036,,0,1454036
2014,1.2 Adicional Fondo Solidaridad,342,Cs. Económicas,,,,,603441,,0,603441
2014,1.2 Adicional Fondo Solidaridad,342,Derecho,,,,,774593,,0,774593
2014,1.2 Adicional Fondo Solidaridad,342,Ingeniería,,,,,1328422,,0,1328422
2014,1.2 Adicional Fondo Solidaridad,342,Medicina,,,,,1806527,,0,1806527
2014,1.2 Adicional Fondo Solidaridad,342,Inst. Higiene,,,,,216784,,0,216784
2014,1.2 Adicional Fondo Solidaridad,342,Odontología,,,,,1098073,,495045,1593118
2014,1.2 Adicional Fondo Solidaridad,342,Química,,,,,626319,,0,626319
2014,1.2 Adicional Fondo Solidaridad,342,Veterinaria,,,,,1312526,,0,1312526
2014,1.2 Adicional Fondo Solidaridad,342,Humanidades,,,,,344033,,0,344033
2014,1.2 Adicional Fondo Solidaridad,342,Regional Norte,,,,,2960547,,190766,3151313
2014,1.2 Adicional Fondo Solidaridad,342,Hosp. de Clínicas,,,,,0,,0,0
2014,1.2 Adicional Fondo Solidaridad,342,IENBA,,,,,1610345,,34229,1644574
2014,1.2 Adicional Fondo Solidaridad,342,EUM,,,,,173554,,0,173554
2014,1.2 Adicional Fondo Solidaridad,342,Psicología,,,,,573992,,6237,580229
2014,1.2 Adicional Fondo Solidaridad,342,Enfermería,,,,,579282,,0,579282
2014,1.2 Adicional Fondo Solidaridad,342,Cs. Sociales,,,,,577708,,0,577708
2014,1.2 Adicional Fondo Solidaridad,342,Ciencias,,,,,1167806,,0,1167806
2014,1.2 Adicional Fondo Solidaridad,342,Información y Comunicación,,,,,551634,,0,551634
2014,1.2 Adicional Fondo Solidaridad,342,Ofic. Centrales,,,,,12992525,,71500,20007525
2014,1.2 Adicional Fondo Solidaridad,342,C. y T. Alimentos,,,,,59214,,0,59214
2014,1.2 Adicional Fondo Solidaridad,342,ISEF,,,,,132902,,0,132902
2014,1.2 Adicional Fondo Solidaridad,342,Esc. Nutrición,,,,,1545218,,0,1545218
2014,1.2 Adicional Fondo Solidaridad,348,CSIC,,,,,200,,0,200
2014,1.2 Adicional Fondo Solidaridad,348,CSEAM,,,,,1039031,,0,1039031
2014,1.2 Adicional Fondo Solidaridad,348,CSE,,,,,898832,,5240804,6139636
2014,1.2 Adicional Fondo Solidaridad,348,Educación Permanente,,,,,0,,0,0
2014,1.2 Adicional Fondo Solidaridad,348,APEX,,,,,0,,0,0
2014,1.2 Adicional Fondo Solidaridad,348,Gestión,,,,,1584000,,10634497,12218497
2014,1.2 Adicional Fondo Solidaridad,348,Com. Eval. Interna y Acreditac.,,,,,0,,0,0
2014,1.2 Adicional Fondo Solidaridad,348,Com. Central de DT,,,,,0,,0,0
2014,1.2 Adicional Fondo Solidaridad,348,Obras Fac. y Esc.,,,,,6161451,,23934995,30096446
2014,1.2 Adicional Fondo Solidaridad,348,Partidas Centrales,,,,,0,,0,0
2014,1.2 Adicional Fondo Solidaridad,348,Coop. Nal. e Internacional,,,,,0,,0,0
2014,1.2 Adicional Fondo Solidaridad,348,Bibliografía,,,,,0,,28958,28958
2014,1.2 Adicional Fondo Solidaridad,348,CRICRI,,,,,550,,0,550
2014,1.2 Adicional Fondo Solidaridad,348,Espacio Interdisciplinario,,,,,0,,0,0
2014,1.2 Adicional Fondo Solidaridad,348,Unidad de Comunicación,,,,,0,,0,0
2014,1.2 Adicional Fondo Solidaridad,348,Fondo para Imprevistos,,,,,3463204,,0,3463204
2014,1.2 Adicional Fondo Solidaridad,349,Bienestar Estudiantes,,,,,6019797,,682434,6702231
2014,1.2 Adicional Fondo Solidaridad,349,Bienestar Funcionarios,,,,,0,,0,0
2014,1.2 Adicional Fondo Solidaridad,349,Participación y Cogobierno,,,,,0,,0,0
2014,1.2 Adicional Fondo Solidaridad,349,Gestión PCETMALUR,,,,,0,,0,0
2014,1.2 Adicional Fondo Solidaridad,350,Hosp. de Clínicas,,,,,0,,3517912,3517912
2014,1.2 Adicional Fondo Solidaridad,351,CCI,,,,,507212,,0,507212
2014,1.2 Adicional Fondo Solidaridad,352,Obras Fac. y Esc. (POE),,,,,2688942,,41671012,44359954
2014,1.2 Adicional Fondo Solidaridad,352,POMLP,,,,,0,,42544166,42544166
2014,1.2 Adicional Fondo Solidaridad,348,CAPPPA - PAI (Proyectos Alto Impacto),,,,,,,40933612,40933612
2014,1.2 Adicional Fondo Solidaridad,348,Saldo mayor recaudación 2013,,,,,,,35697854,35697854
2014,1.2 Recursos genuinos de los servicios,347,Agronomía,4961100,,,,6339661,,4140342,15441103
2014,1.2 Recursos genuinos de los servicios,347,Arquitectura,1653700,,,,2370387,,1996281,6020368
2014,1.2 Recursos genuinos de los servicios,347,Cs. Económicas,14883301,,,,2620001,,0,17503302
2014,1.2 Recursos genuinos de los servicios,347,Derecho,1653700,,,,592937,,280396,2527033
2014,1.2 Recursos genuinos de los servicios,347,Ingeniería,18190701,,,,6830707,,2775963,27797371
2014,1.2 Recursos genuinos de los servicios,347,Medicina,3307400,,,,1280534,,466133,5054067
2014,1.2 Recursos genuinos de los servicios,347,Inst. Higiene,1653700,,,,445277,,428057,2527034
2014,1.2 Recursos genuinos de los servicios,347,Odontología,3307400,,,,3705988,,66068,7674068
2014,1.2 Recursos genuinos de los servicios,347,Química,8268501,,,,1771425,,1721909,11761835
2014,1.2 Recursos genuinos de los servicios,347,Veterinaria,1653700,,,,1997979,,622022,4273701
2014,1.2 Recursos genuinos de los servicios,347,Humanidades,4961100,,,,1544209,,202458,6707767
2014,1.2 Recursos genuinos de los servicios,347,Regional Norte,1653700,,,,1746667,,0,3400367
2014,1.2 Recursos genuinos de los servicios,347,Hosp. de Clínicas,33074002,,,,0,,0,33074002
2014,1.2 Recursos genuinos de los servicios,347,IENBA - EUM,1653700,,,,1629717,,11695,3400367
2014,1.2 Recursos genuinos de los servicios,347,Psicología,3307400,,,,735075,,138259,4180734
2014,1.2 Recursos genuinos de los servicios,347,Enfermería,1653700,,,,873334,,0,2527034
2014,1.2 Recursos genuinos de los servicios,347,Cs. Sociales,3307400,,,,1231169,,515499,5054068
2014,1.2 Recursos genuinos de los servicios,347,Ciencias,4961100,,,,3069421,,1297247,9327768
2014,1.2 Recursos genuinos de los servicios,347,Información y Comunicación,1653700,,,,611334,,262,2527034
2014,1.2 Recursos genuinos de los servicios,347,Ofic. Centrales,49611844,,,,6416009,,9303996,65331849
2014,1.2 Recursos genuinos de los servicios,350,Hosp. de Clínicas,0,,,,14393102,,2200237,16593339
